codigo_dpa,nombre_parroquia,nombre_canton,nombre_provincia,centroide_lon,centroide_lat,area_km2
1020,GONZALO DIAZ DE PINEDA,EL CHACO,NAPO,-77.50897927728975,-0.26023718037577104,1929.91
2180,LINARES,EL CHACO,NAPO,-77.68323569126882,-0.3998113003460165,243.93
2640,OYACACHI,EL CHACO,NAPO,-77.95831232842652,-0.17928612320543916,818.88
3745,SANTA ROSA DE QUIJOS,EL CHACO,NAPO,-77.79212337369523,-0.2108090511632073,307.95
3790,SARDINAS,EL CHACO,NAPO,-77.89979380515432,-0.36441677819262713,127.0
0670,COSANGA,QUIJOS,NAPO,-77.97537308446567,-0.5682265986550772,480.72
0765,CUYUJA,QUIJOS,NAPO,-78.0523029765937,-0.4021223849966664,258.46
2770,PAPALLACTA,QUIJOS,NAPO,-78.15736353977198,-0.3666590647232104,315.33
3395,SAN FRANCISCO DE BORJA,QUIJOS,NAPO,-77.89905556851582,-0.42505426108181316,89.63
3890,SUMACO,QUIJOS,NAPO,-77.72966298462734,-0.47572636319658435,285.72
6160,TENA,TENA,NAPO,-77.80138061409612,-0.9778440783275569,81.42
5510,EL CHACO,EL CHACO,NAPO,-77.86024122209425,-0.3147256219213795,57.57
5090,BAEZA,QUIJOS,NAPO,-77.95892968902216,-0.487734600889014,161.11
5070,ARCHIDONA,ARCHIDONA,NAPO,-78.17898606896146,-0.7357549941604927,979.14
6760,CARLOS J. AROSEMENA,C.J. AROSEMENA TOLA,NAPO,-77.93963126056514,-1.1640868687265866,500.61
0450,CAMARONES,ESMERALDAS,ESMERALDAS,-79.51365600784327,0.9580057673136336,167.43
0655,CRNL.CARLOS CONCHA TORRES,ESMERALDAS,ESMERALDAS,-79.72188533466284,0.665137735031673,289.37
0895,CHINCA,ESMERALDAS,ESMERALDAS,-79.56433854424056,0.7728434313817042,224.43
2320,MAJUA,ESMERALDAS,ESMERALDAS,-79.4976084158505,0.6659498795441752,125.39
3570,SAN MATEO,ESMERALDAS,ESMERALDAS,-79.61722855070812,0.8450058478614848,179.89
3930,TABIAZO,ESMERALDAS,ESMERALDAS,-79.72960920683038,0.777470504580491,138.52
3940,TACHINA,ESMERALDAS,ESMERALDAS,-79.59904160115227,0.9356815143344464,73.04
4240,VUELTA LARGA,ESMERALDAS,ESMERALDAS,-79.71028261573659,0.8859257975991757,77.62
0120,ANCHAYACU,ELOY ALFARO,ESMERALDAS,-79.1131539496145,0.9540231870672705,218.74
0200,ATAHUALPA/CAMARONES,ELOY ALFARO,ESMERALDAS,-78.95608915231371,0.8104301315975385,220.03
0370,BORBON,ELOY ALFARO,ESMERALDAS,-79.00197314392851,1.0150854183317757,200.09
2125,LA TOLA,ELOY ALFARO,ESMERALDAS,-79.05739162356073,1.1366885941667144,172.1
2225,LUIS VARGAS TORRES,ELOY ALFARO,ESMERALDAS,-78.72494192896342,0.544031832272703,765.24
2335,MALDONADO,ELOY ALFARO,ESMERALDAS,-78.89891051654729,1.0470883840423597,58.21
2670,PAMPANAL DE BOLIVAR,ELOY ALFARO,ESMERALDAS,-78.92537668663023,1.299106744578684,113.84
3405,SAN FRANCISCO DE ONZOLE,ELOY ALFARO,ESMERALDAS,-79.10889556464268,0.8534462373272624,181.21
4465,SANTO DOMINGO DE ONZOLE,ELOY ALFARO,ESMERALDAS,-79.15826879101995,0.6804165142314196,681.46
3805,SELVA ALEGRE,ELOY ALFARO,ESMERALDAS,-78.88013554581622,0.9155350848535432,49.58
4170,TELEMBI,ELOY ALFARO,ESMERALDAS,-78.91947878495033,0.6051411142417178,1426.56
1510,COLON ELOY DE MARIA,ELOY ALFARO,ESMERALDAS,-78.90836539858343,0.9952724702468029,71.9
1505,SAN JOSE DE CAYAPAS,ELOY ALFARO,ESMERALDAS,-78.97306908775646,0.8989997968045714,120.0
1515,TIMBIRE,ELOY ALFARO,ESMERALDAS,-78.85583484313736,0.9892022777729161,21.95
4595,SANTA LUCIA DE LAS PEÑAS,ELOY ALFARO,ESMERALDAS,-79.14760838315678,1.0653775512799863,82.05
0355,BOLIVAR,MUISNE,ESMERALDAS,-80.01790917511596,0.4643273976166514,50.02
1010,DAULE,MUISNE,ESMERALDAS,-79.96924219627472,0.39715953260859177,110.31
1305,GALERA,MUISNE,ESMERALDAS,-80.05159703282379,0.7783749055768463,67.7
3125,QUINGUE,MUISNE,ESMERALDAS,-80.07305144591668,0.7096359663466898,28.21
3280,SALIMA,MUISNE,ESMERALDAS,-79.96087282100734,0.32837790391938465,53.56
3390,SAN FRANCISCO,MUISNE,ESMERALDAS,-79.99839435262638,0.6893834641009644,191.1
3430,SAN GREGORIO,MUISNE,ESMERALDAS,-79.8782230984767,0.5125416442292962,470.19
3470,SAN JOSE DE CHAMANGA,MUISNE,ESMERALDAS,-79.8860457483684,0.34825446963267787,153.34
0700,CUBE / CHANCAMA,QUININDE,ESMERALDAS,-79.67409366819001,0.49222804955826993,656.17
0980,CHURA,QUININDE,ESMERALDAS,-79.47705031332247,0.540082265154003,183.52
2345,MALIMPIA / GUAYLLABAMBA,QUININDE,ESMERALDAS,-79.25473113271346,0.44240355855373364,1005.18
4230,VICHE,QUININDE,ESMERALDAS,-79.54677977231867,0.6263790070572344,96.58
1530,LA UNION,QUININDE,ESMERALDAS,-79.4667708192387,0.09660361109444836,657.3
0070,ALTO TAMBO/GUADAL,SAN LORENZO,ESMERALDAS,-78.57700809474724,0.7545816568910345,1097.75
0110,ANCON/PALMA REAL,SAN LORENZO,ESMERALDAS,-78.85688343683529,1.4147592215215976,59.33
0435,CALDERON,SAN LORENZO,ESMERALDAS,-78.76506514100382,1.1728946932222466,26.83
0535,CARONDELET,SAN LORENZO,ESMERALDAS,-78.7445312173188,1.1269605808337109,73.59
0570,5 DE JUNIO/HUIMBI,SAN LORENZO,ESMERALDAS,-78.7479135017768,0.9268681514466942,218.47
0620,CONCEPCION,SAN LORENZO,ESMERALDAS,-78.84957330496759,1.0446859483583621,218.72
2395,MATAJE,SAN LORENZO,ESMERALDAS,-78.65347988816562,1.2599747127013023,311.22
3455,SAN JAVIER DE CACHABI,SAN LORENZO,ESMERALDAS,-78.77348141185293,1.0736839356567698,45.8
3725,SANTA RITA,SAN LORENZO,ESMERALDAS,-78.67201387368712,1.0507452100622534,80.69
3955,TAMBILLO,SAN LORENZO,ESMERALDAS,-78.89496690853325,1.191137986180703,227.15
4075,TULULBI /RICAURTE,SAN LORENZO,ESMERALDAS,-78.63183002296036,1.1346161966575947,351.09
4125,URBINA,SAN LORENZO,ESMERALDAS,-78.68841640624586,0.9914553140647839,139.61
2130,LA UNION,ATACAMES,ESMERALDAS,-79.84263973727192,0.7333105555808903,113.93
3880,SUA/BOCANA,ATACAMES,ESMERALDAS,-79.88872158379021,0.7681331219678482,72.0
4055,TONCHIGUE,ATACAMES,ESMERALDAS,-79.94600385752923,0.7695284966811562,137.7
1615,TONSUPA,ATACAMES,ESMERALDAS,-79.77320788586158,0.8801510151341077,82.75
0930,CHONTADURO,RIO VERDE,ESMERALDAS,-79.4015595040267,0.8738036063948781,215.82
0965,CHUMUNDE,RIO VERDE,ESMERALDAS,-79.38267396147565,0.7022800214701522,539.45
2035,LAGARTO,RIO VERDE,ESMERALDAS,-79.21794889087776,1.0052931103429474,212.25
2445,MONTALVO / HORQUETA,RIO VERDE,ESMERALDAS,-79.28588380723153,0.90716994305141,317.34
3215,ROCAFUERTE,RIO VERDE,ESMERALDAS,-79.34956705815151,0.9419603300833934,154.64
5335,ESMERALDAS,ESMERALDAS,ESMERALDAS,-79.68649081681981,0.9589801480512004,40.62
6205,VALDEZ/LIMONES/,ELOY ALFARO,ESMERALDAS,-78.98833851970831,1.2094618828250112,97.18
5670,MUISNE,MUISNE,ESMERALDAS,-79.94155605340022,0.6162237174864702,142.04
5895,ROSA ZARATE,QUININDE,ESMERALDAS,-79.52309639165382,0.2981053875564474,1022.06
6130,SAN LORENZO,SAN LORENZO,ESMERALDAS,-78.80304821188253,1.2762416533614784,248.3
6380,ATACAMES,ATACAMES,ESMERALDAS,-79.8178153450027,0.8126139984203409,104.05
6720,RIO VERDE,RIO VERDE,ESMERALDAS,-79.42666236029962,1.0229393001756943,73.8
5210,5 DE AGOSTO,ESMERALDAS,ESMERALDAS,-79.66528450583782,0.9406983811383618,11.5
6905,SIMON PLATA TORRES,ESMERALDAS,ESMERALDAS,-79.68880329809518,0.9136077977210594,13.56
5600,LUIS TELLO / LAS PALMAS /,ESMERALDAS,ESMERALDAS,-79.65556967960472,0.9871406551758332,2.35
5205,BARTOLOME RUIZ,ESMERALDAS,ESMERALDAS,-79.66120350957748,0.9765349949207681,2.39
1045,DURENO,LAGO AGRIO,SUCUMBIOS,-76.69233303823783,4.957415365757273e-05,246.06
1330,GENERAL FARFAN,LAGO AGRIO,SUCUMBIOS,-76.74257457296677,0.17935762235996747,526.5
1285,EL ENO,LAGO AGRIO,SUCUMBIOS,-76.87431028905434,-0.04409514669235923,438.96
1290,PACAYACU,LAGO AGRIO,SUCUMBIOS,-76.49584890849482,0.11125637091679316,884.23
1795,JAMBELI,LAGO AGRIO,SUCUMBIOS,-77.10238719150779,0.23370202710848612,444.81
1790,SANTA CECILIA,LAGO AGRIO,SUCUMBIOS,-76.98767572681912,0.0806857443503845,238.82
4625,10 DE AGOSTO,LAGO AGRIO,SUCUMBIOS,-76.94338253286101,0.21085766269279904,154.62
0230,EL REVENTADOR,GONZALO PIZARRO,SUCUMBIOS,-77.72988553090532,0.07139193015644732,985.62
1090,GONZALO PIZARRO,GONZALO PIZARRO,SUCUMBIOS,-77.37157240624374,-0.05908201862917001,242.98
3615,PUERTO LIBRE,GONZALO PIZARRO,SUCUMBIOS,-77.52773022889485,0.1441297067828526,769.5
2720,PALMA ROJA,PUTUMAYO,SUCUMBIOS,-76.13229576512504,0.1475074247550019,600.78
3005,PUERTO BOLIVAR,PUTUMAYO,SUCUMBIOS,-76.04865074201807,-0.04250412722957484,446.99
3020,PUERTO RODRIGUEZ,PUTUMAYO,SUCUMBIOS,-75.49133974870092,-0.08531152518868816,382.43
3705,SANTA ELENA,PUTUMAYO,SUCUMBIOS,-76.25602101932596,0.32398711281809944,545.92
4745,SANSAHUARI,PUTUMAYO,SUCUMBIOS,-76.30631237963398,0.07709598292237481,498.79
2175,LIMONCOCHA,SHUSHUFINDI,SUCUMBIOS,-76.51068567217341,-0.39534685511216816,541.84
2765,PANACOCHA,SHUSHUFINDI,SUCUMBIOS,-76.06680361342627,-0.4090859897848064,609.3
3645,SAN ROQUE,SHUSHUFINDI,SUCUMBIOS,-76.40026741474362,-0.3168995476556529,672.31
0600,SAN PEDRO DE LOS COFANES,SHUSHUFINDI,SUCUMBIOS,-76.83913498597613,-0.15101557492722195,74.84
0780,SIETE DE JULIO,SHUSHUFINDI,SUCUMBIOS,-76.76184629363182,-0.1756973644430396,120.43
1170,EL PLAYON DE SN. FRANCISCO,SUCUMBIOS,SUCUMBIOS,-77.67189291098464,0.5301414489452779,293.96
2095,LA SOFIA,SUCUMBIOS,SUCUMBIOS,-77.68780245556319,0.3266696580435145,649.22
3220,ROSA FLORIDA,SUCUMBIOS,SUCUMBIOS,-77.51046872009503,0.34564668654893016,355.82
3690,SANTA BARBARA,SUCUMBIOS,SUCUMBIOS,-77.52419672301929,0.6047752538480464,89.03
3750,SANTA ROSA DE SUCUMBIOS,CASCALES,SUCUMBIOS,-77.13825517676803,0.17017086057513686,58.65
1095,SEVILLA,CASCALES,SUCUMBIOS,-77.14702797669563,0.08901261572000917,118.04
9997,NUEVA TRONCAL,CASCALES,SUCUMBIOS,-77.16360584395134,-0.016129568698058313,372.19
0760,CUYABENO,CUYABENO,SUCUMBIOS,-75.62778516553621,-0.3558119702918808,2267.54
1555,AGUAS NEGRAS,CUYABENO,SUCUMBIOS,-76.18480113892032,-0.12380385157268889,488.74
5710,NUEVA LOJA,LAGO AGRIO,SUCUMBIOS,-76.8765608113676,0.07598018096842007,217.28
6300,LUMBAQUI,GONZALO PIZARRO,SUCUMBIOS,-77.4219452682909,0.06386961916247741,247.05
6500,EL CARMEN DE PUTUMAYO,PUTUMAYO,SUCUMBIOS,-75.85251777098192,0.026141921372322217,1076.21
6140,SHUSHUFINDI CENTRAL,SHUSHUFINDI,SUCUMBIOS,-76.62981025650252,-0.16164543249373464,487.43
5525,LA BONITA,SUCUMBIOS,SUCUMBIOS,-77.5667221374195,0.5078585261880535,129.1
6325,EL DORADO DE CASCALES,CASCALES,SUCUMBIOS,-77.29028390167993,0.23633732801118376,713.15
6765,TARAPOA,CUYABENO,SUCUMBIOS,-76.255593139343,-0.1909025668502822,1108.59
5315,EL ROSARIO,GUANO,CHIMBORAZO,-78.64686116337944,-1.624399805243504,23.4
0420,CACHA,RIOBAMBA,CHIMBORAZO,-78.71049169388512,-1.7116119908691814,28.56
0445,CALPI,RIOBAMBA,CHIMBORAZO,-78.75412800289881,-1.6205064504614048,51.86
0705,CUBIJIES,RIOBAMBA,CHIMBORAZO,-78.60041759810068,-1.6577495793348709,12.93
1280,FLORES,RIOBAMBA,CHIMBORAZO,-78.65335387320222,-1.8337655074300503,44.52
2160,LICAN,RIOBAMBA,CHIMBORAZO,-78.71099417805569,-1.6445377914028716,21.02
2165,LICTO,RIOBAMBA,CHIMBORAZO,-78.61778830788776,-1.8004944682176147,60.05
3035,PUNGALA,RIOBAMBA,CHIMBORAZO,-78.50058828962321,-1.8600671030087568,279.31
3040,PUNIN,RIOBAMBA,CHIMBORAZO,-78.67495026792564,-1.7658971737632494,51.66
3095,QUIMIAG,RIOBAMBA,CHIMBORAZO,-78.51921618721089,-1.6745200016576374,135.92
3515,SAN JUAN,RIOBAMBA,CHIMBORAZO,-78.83120432800129,-1.57139077723149,221.13
3560,SAN LUIS,RIOBAMBA,CHIMBORAZO,-78.64111886421117,-1.7119338182579251,29.86
6220,VELASCO,RIOBAMBA,CHIMBORAZO,-78.64983207018143,-1.651550163390817,11.84
5630,MALDONADO,RIOBAMBA,CHIMBORAZO,-78.62650261362379,-1.6718226320941751,11.62
6230,VELOZ,RIOBAMBA,CHIMBORAZO,-78.65334310702033,-1.6873773099588418,7.11
6290,YARUQUIES,RIOBAMBA,CHIMBORAZO,-78.69017972956232,-1.6879658485831586,14.15
5590,LIZARZABURU,RIOBAMBA,CHIMBORAZO,-78.6769562867933,-1.6580471358060098,17.23
6525,ELOY ALFARO /DURAN,DURAN,GUAYAS,-79.78775734953668,-2.2321588768503813,327.24
7515,DIVINO NIÑO,DURAN,GUAYAS,-79.82962343104599,-2.160633190962406,12.07
7455,EL RECREO,DURAN,GUAYAS,-79.80431457936149,-2.171053057460313,2.56
5685,MIRA,MIRA,CARCHI,-78.0506366567139,0.5560657078567535,100.65
6040,SANTA ELENA,SANTA ELENA,SANTA ELENA,-80.7063622394795,-2.2215434436487587,532.98
